City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
304,Santa Cruz,BO,2020-07-19 12:41:16,-17.8,-63.17,73.4,83,20,13.87
305,Imeni Poliny Osipenko,RU,2020-07-19 12:41:16,52.42,136.49,68.4,84,0,8.32
306,Cap Malheureux,MU,2020-07-19 12:41:16,-19.98,57.61,71.6,64,75,13.87
307,Hamadan,IR,2020-07-19 12:41:17,34.8,48.51,95.0,19,40,6.93
308,Maragogi,BR,2020-07-19 12:41:17,-9.01,-35.22,78.46,79,10,14.5
309,Chokurdakh,RU,2020-07-19 12:41:17,70.63,147.92,58.89,68,0,10.36
310,San Matias,BO,2020-07-19 12:41:17,-16.37,-58.4,83.95,38,0,9.71
311,Tinqueux,FR,2020-07-19 12:41:17,49.25,3.98,82.4,37,100,9.17
312,Nicoya,CR,2020-07-19 12:41:18,10.15,-85.45,77.0,88,75,2.24
313,Namibe,AO,2020-07-19 12:41:18,-15.2,12.15,81.39,32,0,10.76
314,Eyl,SO,2020-07-19 12:41:18,7.98,49.82,85.86,48,100,29.39
315,Ureki,GE,2020-07-19 12:41:18,42.0,41.78,89.6,66,40,4.7
316,Bosaso,SO,2020-07-19 12:41:19,11.28,49.18,96.48,34,0,12.21
317,Kokoda,PG,2020-07-19 12:41:19,-8.88,147.74,74.44,74,100,1.07
318,East London,ZA,2020-07-19 12:41:19,-33.02,27.91,68.0,72,20,11.41
319,Cortes,ES,2020-07-19 12:41:19,41.94,-1.44,89.6,38,0,6.93
320,Praia,CV,2020-07-19 12:36:44,14.92,-23.51,82.4,61,40,10.29
321,Paraopeba,BR,2020-07-19 12:41:19,-19.28,-44.4,62.6,77,20,6.93
322,Garmsar,IR,2020-07-19 12:41:19,35.22,52.34,103.75,10,0,6.44
323,Abha,SA,2020-07-19 12:41:20,18.22,42.51,89.6,8,40,18.34
324,Ulaanbaatar,MN,2020-07-19 12:41:20,47.91,106.88,60.8,44,20,11.18
325,Port Hawkesbury,CA,2020-07-19 12:41:20,45.62,-61.35,72.0,82,90,3.36
326,Sucevita,RO,2020-07-19 12:41:20,47.78,25.72,73.0,60,100,2.24
327,Am Timan,TD,2020-07-19 12:41:20,11.03,20.28,82.65,69,100,9.6
328,Waingapu,ID,2020-07-19 12:41:20,-9.66,120.26,75.4,84,11,9.6
329,Chazuta,PE,2020-07-19 12:41:21,-6.57,-76.14,71.6,100,40,3.36
330,Mbale,UG,2020-07-19 12:41:21,1.08,34.17,75.27,59,60,2.13
331,Ust-Kuyga,RU,2020-07-19 12:41:21,70.02,135.6,56.55,81,100,2.17
332,Sambava,MG,2020-07-19 12:41:21,-14.27,50.17,72.23,79,100,19.8
333,Olafsvik,IS,2020-07-19 12:41:21,64.89,-23.71,48.7,80,100,10.13
334,Barentu,ER,2020-07-19 12:41:22,15.11,37.59,81.01,59,100,15.19
335,Komsomolskiy,UZ,2020-07-19 12:41:22,40.43,71.72,96.8,19,0,6.93
336,Namatanai,PG,2020-07-19 12:41:22,-3.67,152.43,79.03,78,4,6.15
337,Hamilton,US,2020-07-19 12:41:22,39.18,-84.53,82.0,83,1,4.7
338,Esso,RU,2020-07-19 12:41:22,55.93,158.7,49.46,79,98,7.23
339,Guiratinga,BR,2020-07-19 12:41:22,-16.35,-53.76,77.77,40,0,13.13
340,Vila Velha,BR,2020-07-19 12:41:23,-20.33,-40.29,71.6,83,75,2.24
341,Karlskoga,SE,2020-07-19 12:41:23,59.33,14.52,75.2,57,96,6.93
342,Viru,PE,2020-07-19 12:41:23,-8.42,-78.75,64.27,69,97,3.6
343,Tazovskiy,RU,2020-07-19 12:41:23,67.47,78.7,55.87,62,100,10.74
344,Avera,US,2020-07-19 12:41:23,33.19,-82.53,77.0,100,1,5.61
345,Maniitsoq,GL,2020-07-19 12:41:23,65.42,-52.9,48.31,84,100,6.44
346,Marathon,US,2020-07-19 12:41:23,44.9,-89.77,69.8,88,20,11.41
347,Somova,RO,2020-07-19 12:41:23,45.18,28.67,84.2,32,60,21.92
348,Gayny,RU,2020-07-19 12:41:24,60.31,54.32,77.36,46,100,10.8
349,Samana,DO,2020-07-19 12:41:24,19.21,-69.34,77.0,94,75,7.99
350,Hovsan,AZ,2020-07-19 12:41:24,40.37,50.09,93.2,36,0,9.17
351,Tilichiki,RU,2020-07-19 12:41:24,60.47,166.1,46.17,97,78,6.69
352,Dawson Creek,CA,2020-07-19 12:41:24,55.77,-120.24,60.8,67,90,10.29
353,Bilma,NE,2020-07-19 12:41:25,18.69,12.92,106.32,14,55,7.96
354,Qinzhou,CN,2020-07-19 12:41:25,21.95,108.62,84.79,81,100,10.6
355,Ouadda,CF,2020-07-19 12:41:25,8.08,22.4,70.52,91,100,3.58
356,Henties Bay,NA,2020-07-19 12:41:25,-22.12,14.28,74.16,25,0,13.31
357,Rosetta,EG,2020-07-19 12:41:25,31.4,30.42,82.29,55,0,13.04
358,San Patricio,MX,2020-07-19 12:41:25,19.22,-104.7,77.47,75,55,2.26
359,Elliot,ZA,2020-07-19 12:41:26,-31.33,27.85,67.51,18,0,2.93
360,Willowmore,ZA,2020-07-19 12:41:26,-33.29,23.49,69.57,20,0,12.3
361,Soyo,AO,2020-07-19 12:41:26,-6.13,12.37,78.8,74,40,6.93
362,Vanavara,RU,2020-07-19 12:41:26,60.34,102.28,55.06,83,99,3.76
363,Grindavik,IS,2020-07-19 12:41:26,63.84,-22.43,50.0,81,75,9.17
364,Hatillo,PR,2020-07-19 12:41:26,18.49,-66.83,82.0,78,0,11.63
365,Mahebourg,MU,2020-07-19 12:41:26,-20.41,57.7,71.6,64,75,13.87
366,Hami,CN,2020-07-19 12:39:03,42.8,93.45,95.31,13,100,12.48
367,Arcata,US,2020-07-19 12:41:27,40.87,-124.08,53.6,81,75,2.28
368,Carutapera,BR,2020-07-19 12:41:27,-1.2,-46.02,81.43,82,7,4.99
369,Raigarh,IN,2020-07-19 12:41:27,21.9,83.4,93.2,63,75,9.17
370,Moerai,PF,2020-07-19 12:41:27,-22.43,-151.33,69.49,63,81,14.88
371,Doha,QA,2020-07-19 12:41:27,25.29,51.53,111.2,57,0,9.17
372,Sundumbili,ZA,2020-07-19 12:41:28,-29.13,31.4,71.6,64,0,16.11
373,Bara,NG,2020-07-19 12:41:28,10.37,10.73,86.79,57,20,6.24
374,Gwadar,PK,2020-07-19 12:41:28,25.12,62.33,88.05,81,100,15.57
375,Vestmannaeyjar,IS,2020-07-19 12:41:28,63.44,-20.27,55.4,58,20,17.22
376,Zenzeli,RU,2020-07-19 12:41:28,45.92,47.05,97.63,24,0,15.88
377,Ruwi,OM,2020-07-19 12:41:28,23.6,58.55,89.6,84,20,18.34
378,Grand-Santi,GF,2020-07-19 12:41:29,4.25,-54.38,83.79,64,2,4.0
379,Canala,NC,2020-07-19 12:41:29,-21.53,165.95,60.8,93,75,2.24
380,Thinadhoo,MV,2020-07-19 12:41:29,0.53,72.93,82.22,79,100,17.38
381,Parian Dakula,PH,2020-07-19 12:41:29,5.56,120.77,84.7,75,95,6.51
382,Talnakh,RU,2020-07-19 12:41:30,69.49,88.4,60.8,55,100,17.9
383,Clyde River,CA,2020-07-19 12:41:30,70.47,-68.59,48.2,70,75,12.75
384,Novikovo,RU,2020-07-19 12:41:30,51.15,37.89,73.87,53,86,5.46
385,Ajdovscina,SI,2020-07-19 12:41:30,45.89,13.91,77.0,57,49,3.0
386,Hokitika,NZ,2020-07-19 12:41:31,-42.72,170.97,51.24,75,100,3.96
387,Cockburn Town,TC,2020-07-19 12:41:31,21.46,-71.14,83.75,76,97,17.49
388,Grand Gaube,MU,2020-07-19 12:41:31,-20.01,57.66,71.6,64,75,13.87
389,Yerbogachen,RU,2020-07-19 12:41:31,61.28,108.01,55.13,79,91,1.48
390,Chulym,RU,2020-07-19 12:41:03,55.1,80.96,76.46,76,0,3.11
391,Dudinka,RU,2020-07-19 12:41:31,69.41,86.18,60.8,55,100,17.9
392,Vyartsilya,RU,2020-07-19 12:41:32,62.18,30.69,79.7,41,69,3.29
393,Ilulissat,GL,2020-07-19 12:41:32,69.22,-51.1,51.8,43,100,6.93
394,Broome,US,2020-07-19 12:41:32,42.25,-75.83,75.0,69,1,6.93
395,Duzce,TR,2020-07-19 12:41:32,40.84,31.16,87.4,50,14,6.98
396,Samarai,PG,2020-07-19 12:41:32,-10.62,150.67,76.15,84,100,15.97
397,Yamada,JP,2020-07-19 12:41:33,39.47,141.95,65.82,92,64,2.01
398,Lagoa,PT,2020-07-19 12:41:33,39.05,-27.98,68.85,75,67,11.07
399,Cancun,MX,2020-07-19 12:36:49,21.17,-86.85,84.0,100,75,0.92
400,Najran,SA,2020-07-19 12:41:33,17.49,44.13,102.2,17,40,8.05
401,Vestmanna,FO,2020-07-19 12:41:33,62.16,-7.17,51.8,76,87,9.17
402,Dingle,PH,2020-07-19 12:41:34,11.0,122.67,75.7,92,100,4.61
403,Hovd,MN,2020-07-19 12:41:34,48.01,91.64,67.84,55,100,11.61
404,Lake Cowichan,CA,2020-07-19 12:41:34,48.83,-124.05,64.99,76,0,1.32
405,Dakar,SN,2020-07-19 12:38:58,14.69,-17.44,84.2,79,40,6.93
406,Aginskoye,RU,2020-07-19 12:41:34,51.1,114.53,56.34,74,100,9.71
407,Moroto,UG,2020-07-19 12:41:34,2.53,34.67,72.19,58,58,2.48
408,Mehamn,NO,2020-07-19 12:41:35,71.04,27.85,59.63,78,100,2.82
409,Kendari,ID,2020-07-19 12:41:35,-3.94,122.5,76.14,87,0,4.0
410,Escanaba,US,2020-07-19 12:38:01,45.75,-87.06,69.01,94,75,11.99
411,Mporokoso,ZM,2020-07-19 12:41:36,-9.37,30.12,77.52,27,0,5.01
412,Te Anau,NZ,2020-07-19 12:41:36,-45.42,167.72,39.04,86,100,2.57
413,Valparaiso,CL,2020-07-19 12:41:36,-33.04,-71.63,53.6,93,75,3.36
414,Humberto De Campos,BR,2020-07-19 12:41:36,-2.6,-43.46,83.86,62,32,10.45
415,Seoul,KR,2020-07-19 12:37:31,37.57,126.98,80.6,78,90,16.11
416,Svobodnyy,RU,2020-07-19 12:41:37,51.4,128.13,66.36,94,100,8.21
417,Nishihara,JP,2020-07-19 12:41:37,26.18,127.76,84.2,83,20,8.05
418,Salinopolis,BR,2020-07-19 12:41:37,-0.61,-47.36,82.74,71,13,9.4
419,Agua Dulce,MX,2020-07-19 12:41:38,18.13,-94.13,77.0,83,75,2.37
420,Minuri,PH,2020-07-19 12:41:38,16.54,121.86,75.45,85,59,3.67
421,Port-Gentil,GA,2020-07-19 12:41:38,-0.72,8.78,74.39,81,21,10.27
422,Luanda,AO,2020-07-19 12:41:39,-8.84,13.23,77.0,69,9,8.05
423,Eldorado,BR,2020-07-19 12:41:39,-23.79,-54.28,71.28,57,0,11.65
424,Arlit,NE,2020-07-19 12:41:39,18.74,7.39,101.17,21,44,8.08
425,Samfya,ZM,2020-07-19 12:41:39,-11.36,29.56,75.02,33,0,5.32
426,Asau,RO,2020-07-19 12:41:40,46.43,26.4,72.0,83,40,11.41
427,Kitimat,CA,2020-07-19 12:41:40,54.05,-128.65,58.6,83,99,1.95
428,Elgin,US,2020-07-19 12:38:15,42.04,-88.28,78.01,88,90,16.11
429,Visnes,NO,2020-07-19 12:41:40,59.36,5.22,59.0,72,75,9.17
430,Pemba,MZ,2020-07-19 12:41:41,-12.97,40.52,80.6,65,75,21.92
431,Soe,ID,2020-07-19 12:41:41,-9.86,124.28,62.01,97,95,5.86
432,Katghora,IN,2020-07-19 12:41:41,22.5,82.55,83.07,79,100,2.44
433,Buarcos,PT,2020-07-19 12:41:42,40.17,-8.88,90.0,64,27,10.29
434,Kigoma,TZ,2020-07-19 12:41:42,-4.88,29.63,76.75,46,0,9.19
435,Micomeseng,GQ,2020-07-19 12:41:42,2.15,10.62,78.46,79,10,5.14
436,Terny,UA,2020-07-19 12:41:42,50.98,33.98,74.28,54,48,3.94
437,Kismayo,SO,2020-07-19 12:41:42,-0.36,42.55,79.36,71,90,21.3
438,Hede,CN,2020-07-19 12:41:43,33.77,120.25,71.35,95,100,7.85
439,Port Lincoln,AU,2020-07-19 12:41:43,-34.73,135.87,53.46,65,100,8.66
440,Raga,SS,2020-07-19 12:41:43,8.46,25.68,78.26,71,55,5.48
441,Bhatkal,IN,2020-07-19 12:41:43,13.97,74.57,80.73,84,98,6.53
442,Sungairaya,ID,2020-07-19 12:41:44,0.7,108.9,79.84,78,100,2.75
443,Boca Do Acre,BR,2020-07-19 12:41:44,-8.75,-67.4,81.66,58,100,1.79
444,Bac Lieu,VN,2020-07-19 12:41:44,9.29,105.72,83.37,74,100,6.35
445,Vrangel,RU,2020-07-19 12:40:08,42.73,133.08,64.62,89,100,2.28
446,Sept-Iles,CA,2020-07-19 12:40:29,50.2,-66.38,70.0,68,20,4.7
447,Havre-Saint-Pierre,CA,2020-07-19 12:41:45,50.23,-63.6,60.8,100,90,5.82
448,Entre Rios,BR,2020-07-19 12:37:33,-11.94,-38.08,77.47,68,0,9.57
449,Tomigusuku,JP,2020-07-19 12:41:45,26.18,127.67,84.2,83,20,8.05
450,Bandarbeyla,SO,2020-07-19 12:41:46,9.49,50.81,89.31,41,10,32.08
451,Salalah,OM,2020-07-19 12:41:46,17.02,54.09,82.4,94,90,10.29
452,Ust-Karsk,RU,2020-07-19 12:41:46,52.7,118.81,59.9,84,86,1.88
453,Richards Bay,ZA,2020-07-19 12:41:46,-28.78,32.04,72.97,52,0,7.45
454,Todos Santos,MX,2020-07-19 12:41:46,23.45,-110.22,75.0,86,80,1.01
455,Santiago Del Estero,AR,2020-07-19 12:41:47,-27.8,-64.26,71.69,60,14,1.1
456,Omsukchan,RU,2020-07-19 12:41:47,62.53,155.8,49.06,81,3,7.18
457,Conakry,GN,2020-07-19 12:41:47,9.54,-13.68,79.45,78,100,8.01
458,Mashivka,UA,2020-07-19 12:41:47,49.44,34.87,76.89,57,100,6.49
459,Dzhebariki-Khaya,RU,2020-07-19 12:41:47,62.22,135.8,68.9,91,82,1.92
460,Nanchong,CN,2020-07-19 12:41:48,30.8,106.08,79.61,65,100,3.58
461,Tres Pontas,BR,2020-07-19 12:39:15,-21.37,-45.51,64.08,64,2,6.33
462,Yuanping,CN,2020-07-19 12:41:48,38.72,112.76,68.81,47,0,2.46
463,Chapais,CA,2020-07-19 12:41:49,49.78,-74.85,64.4,93,90,6.93
464,Port Hedland,AU,2020-07-19 12:41:49,-20.32,118.57,73.4,40,75,9.17
465,Azul,AR,2020-07-19 12:41:49,-36.78,-59.86,54.91,90,100,12.84
466,Allapalli,IN,2020-07-19 12:41:50,19.42,80.07,82.08,87,100,2.71
467,Kudahuvadhoo,MV,2020-07-19 12:41:50,2.67,72.89,81.81,76,100,22.86
468,Birin,NP,2020-07-19 12:41:50,26.89,88.07,67.15,97,100,1.83
469,Ulladulla,AU,2020-07-19 12:41:50,-35.35,150.47,55.4,50,0,10.29
470,Plouzane,FR,2020-07-19 12:41:51,48.38,-4.62,69.8,73,75,5.82
471,Muros,ES,2020-07-19 12:41:51,42.78,-9.06,64.99,85,1,8.99
472,Solnechnyy,RU,2020-07-19 12:41:51,50.72,136.63,70.03,88,0,1.86
473,Cayenne,GF,2020-07-19 12:41:01,4.93,-52.33,80.6,88,100,3.36
474,Camargo,MX,2020-07-19 12:41:51,27.67,-105.17,74.82,59,8,3.78
475,Cartagena,CO,2020-07-19 12:41:52,10.4,-75.51,80.6,88,87,4.7
476,Santiago,CL,2020-07-19 12:40:02,-33.46,-70.65,50.0,76,40,1.48
477,Pinega,RU,2020-07-19 12:41:52,64.7,43.39,76.87,30,0,4.83
478,Dalaba,GN,2020-07-19 12:41:52,10.7,-12.25,70.47,96,98,4.7
479,Letka,RU,2020-07-19 12:41:52,59.6,49.42,72.0,67,100,5.95
480,Broken Hill,AU,2020-07-19 12:41:52,-31.95,141.43,50.0,61,0,12.75
481,Brae,GB,2020-07-19 12:41:53,60.4,-1.35,57.2,82,20,11.41
482,Kavaratti,IN,2020-07-19 12:41:53,10.57,72.64,80.51,83,100,16.84
483,Ellensburg,US,2020-07-19 12:41:53,47.0,-120.55,57.99,71,1,10.36
484,Sierre,CH,2020-07-19 12:41:53,46.29,7.54,82.4,37,20,14.99
485,Kulhudhuffushi,MV,2020-07-19 12:41:53,6.62,73.07,81.36,79,96,22.62
486,Gharo,PK,2020-07-19 12:41:54,24.74,67.59,91.4,59,40,10.29
487,La Palma,US,2020-07-19 12:41:54,33.85,-118.05,64.4,77,1,2.93
488,La Dorada,CO,2020-07-19 12:41:54,5.45,-74.66,79.86,61,87,1.59
489,Elizabeth City,US,2020-07-19 12:41:54,36.29,-76.25,82.0,88,1,6.93
490,Verkhoyansk,RU,2020-07-19 12:41:55,67.54,133.38,63.97,77,100,5.37
491,Evensk,RU,2020-07-19 12:41:55,61.95,159.23,55.9,82,100,15.9
492,Kilakarai,IN,2020-07-19 12:41:55,9.23,78.78,86.59,65,12,11.74
493,Amlagora,IN,2020-07-19 12:41:55,22.83,87.33,83.32,82,100,10.51
494,Sobolevo,RU,2020-07-19 12:41:56,54.43,31.9,68.29,73,100,3.91
495,Smithers,CA,2020-07-19 12:41:56,54.78,-127.17,53.6,100,75,2.24
496,Banda Aceh,ID,2020-07-19 12:41:56,5.56,95.32,81.75,79,100,5.61
497,Shitkino,RU,2020-07-19 12:41:56,56.37,98.35,59.7,62,10,3.13
498,Dauphin,CA,2020-07-19 12:41:56,51.15,-100.05,59.0,100,90,5.82
499,Elbistan,TR,2020-07-19 12:41:56,38.21,37.2,96.8,13,0,2.82
500,Alekseyevka,RU,2020-07-19 12:41:57,50.63,38.69,74.46,53,100,4.85
501,Pacific Grove,US,2020-07-19 12:41:57,36.62,-121.92,59.0,87,90,0.89
502,Mathbaria,BD,2020-07-19 12:37:30,22.29,89.96,84.11,81,100,12.08
503,Inhambane,MZ,2020-07-19 12:38:56,-23.86,35.38,77.0,53,40,6.93
504,Troyes,FR,2020-07-19 12:41:57,48.33,4.08,86.0,28,100,3.36
505,Tshane,BW,2020-07-19 12:41:57,-24.02,21.87,75.25,16,0,11.81
506,Muskogee,US,2020-07-19 12:41:57,35.58,-95.33,73.4,94,1,5.48
507,Margate,GB,2020-07-19 12:41:58,51.38,1.39,66.99,83,97,5.99
508,Aktau,KZ,2020-07-19 12:41:58,43.65,51.2,91.4,33,0,11.18
509,Mabaruma,GY,2020-07-19 12:41:58,8.2,-59.78,81.09,90,85,3.04
510,Porto Novo,BJ,2020-07-19 12:41:59,6.5,2.6,82.4,74,40,12.75
511,Bundaberg,AU,2020-07-19 12:41:59,-24.85,152.35,53.6,81,0,4.7
512,Tiko,CM,2020-07-19 12:41:59,4.07,9.37,75.29,85,100,6.44
513,Jacareacanga,BR,2020-07-19 12:42:00,-6.22,-57.75,82.11,49,0,3.78
514,Pampa,US,2020-07-19 12:39:54,35.54,-100.96,73.4,64,1,9.17
515,Whyalla,AU,2020-07-19 12:42:00,-33.03,137.58,53.6,62,90,8.05
516,Yaan,NG,2020-07-19 12:42:00,7.38,8.57,79.84,84,84,5.7
517,Krasnogvardeyets,RU,2020-07-19 12:42:00,52.68,52.36,79.25,51,3,12.86
518,Noumea,NC,2020-07-19 12:37:41,-22.28,166.46,69.01,93,75,3.36
519,Lagunas,PE,2020-07-19 12:42:01,-5.23,-75.68,75.45,88,92,2.24
520,Myitkyina,MM,2020-07-19 12:42:01,25.38,97.4,74.79,96,100,0.87
521,Krasnyy Chikoy,RU,2020-07-19 12:42:01,50.36,108.75,48.92,71,0,4.07
522,Agadez,NE,2020-07-19 12:42:01,19.75,10.25,106.86,9,19,5.17
523,Chunskiy,RU,2020-07-19 12:42:02,56.08,99.63,57.07,61,0,3.27
524,La Paz,BO,2020-07-19 12:42:02,-16.5,-68.15,37.4,37,2,2.24
525,Rosarito,MX,2020-07-19 12:42:02,32.33,-117.03,66.0,88,90,9.57
526,Moroni,KM,2020-07-19 12:42:02,-11.7,43.26,75.74,66,17,16.58
527,Candido Mendes,BR,2020-07-19 12:42:03,-1.45,-45.72,83.07,71,55,5.19
528,Rizhao,CN,2020-07-19 12:42:03,35.43,119.46,71.69,90,39,9.73
529,Sorong,ID,2020-07-19 12:42:03,-0.88,131.25,78.66,87,100,8.9
530,La Solana,ES,2020-07-19 12:42:03,38.94,-3.24,97.0,24,0,3.0
531,Suntar,RU,2020-07-19 12:42:03,62.14,117.63,59.2,78,100,3.69
532,Araouane,ML,2020-07-19 12:42:03,18.9,-3.53,100.65,28,0,10.71
533,Sulangan,PH,2020-07-19 12:42:04,11.14,123.72,83.7,72,100,4.27
534,Cedar City,US,2020-07-19 12:42:04,37.68,-113.06,62.6,27,1,4.7
535,Barra Do Garcas,BR,2020-07-19 12:42:04,-15.89,-52.26,77.2,39,0,7.43
536,Alice Springs,AU,2020-07-19 12:37:56,-23.7,133.88,59.0,28,89,6.93
537,Malinovoye Ozero,RU,2020-07-19 12:42:05,51.68,79.78,82.09,30,3,14.85
538,Ende,ID,2020-07-19 12:42:05,-8.84,121.66,74.84,81,40,5.1
539,Acapulco,MX,2020-07-19 12:42:05,16.86,-99.89,78.8,83,20,5.82
540,Ukwa,IN,2020-07-19 12:42:05,21.97,80.47,78.73,85,100,1.54
541,Billings,US,2020-07-19 12:39:44,45.78,-108.5,60.8,55,40,4.7
542,Esmeraldas,BR,2020-07-19 12:42:06,-19.76,-44.31,64.4,68,0,13.87
543,Yuci,CN,2020-07-19 12:38:39,37.68,112.73,75.2,41,0,4.76
544,Ukiah,US,2020-07-19 12:39:14,39.15,-123.21,61.0,77,1,3.36
545,Itoman,JP,2020-07-19 12:42:06,26.12,127.67,84.2,83,20,8.05
546,Kozyatyn,UA,2020-07-19 12:42:06,49.71,28.83,78.8,41,100,6.71
547,Matagami,CA,2020-07-19 12:42:07,49.75,-77.63,66.2,93,90,9.17
548,Druzhba,UA,2020-07-19 12:42:07,52.04,33.95,73.54,51,6,3.56
549,Harlingen,US,2020-07-19 12:39:05,26.19,-97.7,75.99,100,1,2.59
550,Trondheim,NO,2020-07-19 12:42:08,63.43,10.4,62.6,67,40,6.93
551,Birjand,IR,2020-07-19 12:42:08,32.87,59.22,93.2,7,0,26.4
552,Thai Binh,VN,2020-07-19 12:42:08,20.45,106.33,87.8,84,100,8.05
553,Palmer,US,2020-07-19 12:39:08,42.16,-72.33,79.0,78,1,4.41
554,Nadym,RU,2020-07-19 12:42:09,65.53,72.52,52.03,80,100,20.04
555,Kimbe,PG,2020-07-19 12:42:09,-5.55,150.14,76.1,88,75,3.24
556,Imbituba,BR,2020-07-19 12:42:09,-28.24,-48.67,68.0,88,0,9.17
557,Husavik,IS,2020-07-19 12:42:09,66.04,-17.34,48.2,81,75,5.82
558,Sandwick,GB,2020-07-19 12:42:10,60.0,-1.25,57.2,82,20,11.41
559,Gold Coast,AU,2020-07-19 12:42:10,-28.0,153.43,57.99,91,0,5.79
560,Ambulu,ID,2020-07-19 12:42:10,-8.35,113.61,76.5,87,99,5.59
561,Makokou,GA,2020-07-19 12:42:10,0.57,12.86,86.25,54,100,1.66
562,Talara,PE,2020-07-19 12:40:55,-4.58,-81.27,64.62,78,37,14.25
563,Mount Gambier,AU,2020-07-19 12:42:11,-37.83,140.77,48.2,81,40,13.87
564,Chara,RU,2020-07-19 12:42:11,56.91,118.26,52.95,85,100,1.86
565,Alyangula,AU,2020-07-19 12:42:11,-13.85,136.42,69.8,94,96,2.24
566,Nova Aurora,BR,2020-07-19 12:42:11,-22.87,-52.57,70.45,63,0,13.85
567,Peniche,PT,2020-07-19 12:41:21,39.36,-9.38,72.0,70,68,1.99
568,Medicine Hat,CA,2020-07-19 12:42:11,50.05,-110.67,57.2,87,75,5.82
569,Atambua,ID,2020-07-19 12:42:11,-9.11,124.89,69.24,85,44,4.05
570,Gambela,ET,2020-07-19 12:42:12,8.25,34.58,71.29,93,100,2.57
571,Chekmagush,RU,2020-07-19 12:42:12,55.13,54.66,72.0,84,100,10.83
572,Malanje,AO,2020-07-19 12:42:12,-9.54,16.34,82.6,16,0,5.23
573,Kitgum,UG,2020-07-19 12:42:12,3.28,32.89,75.78,66,100,0.76
574,Baykit,RU,2020-07-19 12:42:13,61.67,96.37,60.26,58,65,2.93
575,Muhos,FI,2020-07-19 12:42:13,64.81,25.99,71.6,68,94,5.82
576,Terracina,IT,2020-07-19 12:42:13,41.29,13.22,81.0,53,4,8.99
577,Svetlyy,RU,2020-07-19 12:42:13,54.67,20.13,82.4,39,40,6.71
578,Nome,US,2020-07-19 12:42:13,64.5,-165.41,42.8,100,75,3.36
579,Puerto Vallarta,MX,2020-07-19 12:42:13,20.62,-105.23,75.2,88,40,4.7
580,Cofradia,HN,2020-07-19 12:42:14,15.4,-88.15,75.2,100,40,1.79
581,Yugo-Kamskiy,RU,2020-07-19 12:42:14,57.71,55.59,84.2,51,1,13.42
